YearCode,RegionCode,pop,rgdpo
1952,CRI,0.986026943411265,3954.2841796875
1952,CYP,0.507188338017493,1878.13903808594
1952,DEU,69.4488209455794,434206.21875
1952,DNK,4.33618419666366,45167.421875
1952,DOM,2.53470054090758,6322.01220703125
1952,ECU,3.62650676269106,13107.490234375
1952,EGY,22.845397789553,15403.0830078125
1952,ESP,28.5559955006638,133807.109375
1952,ETH,20.1152133096106,9705.0400390625
1952,FIN,4.09588037406552,30395.44140625
1952,FRA,43.2163002613892,352087.40625
1952,GBR,50.3769279063678,538868.625
1952,GRC,7.61958857731332,27776.455078125
1952,GTM,3.38081230197026,7588.10986328125
1952,HND,1.49326097384885,3413.666015625
1952,IND,383.69047996010306,378444.90625
1952,IRL,2.91044807298368,16700.966796875
1952,ISL,0.14819542824498,1327.24780273438
1952,ISR,1.57084508795197,9385.05859375
